Hilo Negro Para Costura,Texper SA DE CV,Texper SA DE CV,,17.85,,,,s
Elastico Negro De 1 Cm,Ganon distribuidora de Habilitaciones SAPI DE CV,Ganon distribuidora de Habilitaciones SAPI DE CV,,17.85,,,,s
Tela Bombay Blanco  de 1.50M,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,17.85,,,,s
Esponja con forro de 5mm de 1.50 de ancho,Hector Jesus Guzman Lopez,Hector Jesus Guzman Lopez,,17.85,,,,s
