Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,4.61,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,4.61,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,4.61,,,,s
Multifilamento Rizo 12 Color R-10,Fabricacion Industrial de Multifilamentos SA DE CV,Fabricacion Industrial de Multifilamentos SA DE CV,,4.61,,,,s
