Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,4.19,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,4.19,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,4.19,,,,s
Esponja 5 Cm de Grosor X 1.20X190,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,4.19,,,,s
Peluche Negro Estilo 101 de 1.50 Ancho,S/P,S/P,,4.19,,,,s
