Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,1.25,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,1.25,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,1.25,,,,s
Esponja 2 Cm de Grosor X 1.20X190,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,1.25,,,,s
Sujetadocumentos 19Mm 3/4 pulg,Irma Hernandez Coconi,Irma Hernandez Coconi,,1.25,,,,s
