Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,4.07,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,4.07,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,4.07,,,,s
Esponja 5 Cm de Grosor X 1.20X190,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,4.07,,,,s
Pegamento instantaneo Industrial bote 20 gms,Industrias Kola Loka SA DE CV,Industrias Kola Loka SA DE CV,,4.07,,,,s
Hilo Cañamo Cafe,S/P,S/P,,4.07,,,,s
