Hilo Negro Para Costura,Texper SA DE CV,Texper SA DE CV,,17.85,,,,s
Elastico Negro De 1 Cm,Ganon distribuidora de Habilitaciones SAPI DE CV,Ganon distribuidora de Habilitaciones SAPI DE CV,,17.85,,,,s
Tela Fieltro Laminado Negro De 90 Cm De Ancho,S/P,S/P,,17.85,,,,s
Boton metalico plateado liso de 2.7cm,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,17.85,,,,s
