Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,3.48,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,3.48,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,3.48,,,,s
Tela paliacate rojo con amarillo 1.50 Ancho,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,3.48,,,,s
