Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,3.49,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,3.49,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,3.49,,,,s
Hilo Blanco Para Coser,Texper SA DE CV,Texper SA DE CV,,3.49,,,,s
Tela Ecologica Blanca 1.60 Ancho,Textilcom SA DE CV,Textilcom SA DE CV,,3.49,,,,s
Peluche Negro Estilo 101 de 1.50 Ancho,S/P,S/P,,3.49,,,,s
