Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,14.00,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,14.00,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,14.00,,,,s
Tela Bombay Negro 02 -  1.60 Ancho - 105 gr,Carlos Alberto Guzman Rodriguez,Carlos Alberto Guzman Rodriguez,,14.00,,,,s
Hilo Negro Para Costura,Texper SA DE CV,Texper SA DE CV,,14.00,,,,s
