Latex Natural,QUIMICA IBEROAMERICANA  SA DE CV,QUIMICA IBEROAMERICANA  SA DE CV,,2.32,,,,s
Caolin,MICRO SA DE CV,MICRO SA DE CV,,2.32,,,,s
AGENTE VULCANIZANTE PARA LATEX,MICRO SA DE CV,MICRO SA DE CV,,2.32,,,,s
Hilo Negro Para Costura,Texper SA DE CV,Texper SA DE CV,,2.32,,,,s
Tela vinipiel Tipo cuero sintetico latte de 1.40 de ancho,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,2.32,,,,s
Argolla Plata Num 38 mm,PROVEEDOR NO ENCONTRADO,PROVEEDOR NO ENCONTRADO,,2.32,,,,s
